UserId,Gender,DateOfBirth,PremiumPupil
3217,1,2006-12-01 00:00:00.000,
1021,1,2008-05-01 00:00:00.000,0.0
374,1,2008-01-01 00:00:00.000,0.0
2904,1,2008-08-01 00:00:00.000,1.0
526,1,2008-01-01 00:00:00.000,0.0
3911,1,,
5058,0,,
3895,0,,
4576,2,,
4665,1,2007-09-01 00:00:00.000,0.0
4480,2,2008-02-01 00:00:00.000,0.0
3517,0,,
1122,2,2008-08-01 00:00:00.000,1.0
2802,0,,
5089,0,,
2743,1,2008-02-01 00:00:00.000,
4386,0,,
1977,0,,
1637,1,2007-10-01 00:00:00.000,1.0
1944,2,2008-07-01 00:00:00.000,0.0
525,1,2007-05-01 00:00:00.000,
203,2,2007-12-01 00:00:00.000,0.0
1053,0,,
3149,2,,
136,2,2008-07-01 00:00:00.000,0.0
3377,2,2007-11-01 00:00:00.000,1.0
1036,1,,
4048,2,2008-04-01 00:00:00.000,0.0
4255,2,2007-03-01 00:00:00.000,
5696,0,,
4449,0,,
597,2,2007-11-01 00:00:00.000,1.0
3456,0,,
3701,0,,
5055,1,2008-01-01 00:00:00.000,0.0
3973,1,2008-06-01 00:00:00.000,1.0
165,1,2008-05-01 00:00:00.000,0.0
1137,1,,
6033,1,2008-07-01 00:00:00.000,1.0
4697,2,2008-07-01 00:00:00.000,1.0
2177,2,2008-06-01 00:00:00.000,
3255,2,2008-03-01 00:00:00.000,0.0
5041,1,2008-05-01 00:00:00.000,0.0
5313,0,,
2314,2,2008-04-01 00:00:00.000,0.0
1312,1,2008-01-01 00:00:00.000,0.0
3111,1,2007-11-01 00:00:00.000,
3491,1,2008-08-01 00:00:00.000,0.0
3337,2,2007-10-01 00:00:00.000,0.0
5832,1,,
4096,0,,
2805,0,,
49,0,,
233,0,,
4733,2,2007-06-01 00:00:00.000,0.0
5587,2,2007-10-01 00:00:00.000,1.0
488,0,,
3340,0,,
2952,1,2008-03-01 00:00:00.000,0.0
4111,2,2007-09-01 00:00:00.000,0.0
2748,1,,
3443,1,2008-04-01 00:00:00.000,0.0
5472,1,2008-05-01 00:00:00.000,1.0
2974,0,,
3425,2,,
4502,1,2007-12-01 00:00:00.000,1.0
3635,0,,
3825,2,2007-11-01 00:00:00.000,
259,0,,
2156,1,2008-04-01 00:00:00.000,
2789,2,2007-12-01 00:00:00.000,0.0
5367,0,,
3143,0,,
1746,2,2008-06-01 00:00:00.000,0.0
3423,0,,
2984,1,,
4440,2,2008-06-01 00:00:00.000,1.0
434,1,2008-07-01 00:00:00.000,1.0
1903,0,,
6029,2,2007-10-01 00:00:00.000,0.0
5244,0,,
1721,2,2007-09-01 00:00:00.000,1.0
5755,0,,
107,2,2007-07-01 00:00:00.000,
2109,2,2007-10-01 00:00:00.000,1.0
2021,1,2007-11-01 00:00:00.000,1.0
2682,0,,
4288,1,2007-12-01 00:00:00.000,0.0
2731,0,,
2274,1,,
1939,2,2008-08-01 00:00:00.000,
1940,1,2008-01-01 00:00:00.000,0.0
4905,2,2006-01-01 00:00:00.000,1.0
2922,2,2007-11-01 00:00:00.000,1.0
1019,1,2004-04-01 00:00:00.000,
4448,1,2007-09-01 00:00:00.000,0.0
5411,0,,
1103,2,2006-07-01 00:00:00.000,1.0
322,0,,
4946,2,,
1920,2,2008-04-01 00:00:00.000,1.0
617,2,2008-02-01 00:00:00.000,0.0
794,0,,
3424,2,,
2902,0,,
3875,0,,
3578,2,2007-11-01 00:00:00.000,1.0
952,0,,
6088,1,2008-07-01 00:00:00.000,0.0
193,1,,
755,0,,
3088,0,,
3970,0,,
4052,0,,
2667,2,2008-03-01 00:00:00.000,0.0
1152,2,,
1191,1,2007-11-01 00:00:00.000,0.0
1603,2,2008-01-01 00:00:00.000,
1043,0,,
2595,1,2008-03-01 00:00:00.000,0.0
2903,2,2008-06-01 00:00:00.000,0.0
3745,0,,
3654,1,2007-09-01 00:00:00.000,0.0
5579,1,2008-08-01 00:00:00.000,1.0
5268,1,2007-11-01 00:00:00.000,1.0
1990,0,,
4000,0,,
5756,2,2007-12-01 00:00:00.000,1.0
2626,1,,
5238,1,2008-07-01 00:00:00.000,1.0
3315,1,2007-09-01 00:00:00.000,0.0
5658,2,2008-01-01 00:00:00.000,1.0
2048,2,2008-01-01 00:00:00.000,0.0
1290,1,2007-11-01 00:00:00.000,0.0
4051,0,,
1742,0,,
5859,1,,
972,1,,
462,0,,
2703,1,2007-12-01 00:00:00.000,0.0
4453,2,2008-02-01 00:00:00.000,1.0
5732,0,,
5264,0,,
2941,1,,
3868,1,2008-05-01 00:00:00.000,0.0
5767,1,,
4648,0,,
486,1,2008-06-01 00:00:00.000,1.0
930,0,,
3077,1,2008-01-01 00:00:00.000,1.0
5728,0,,
5030,2,,
4735,1,2008-08-01 00:00:00.000,0.0
4031,2,2008-07-01 00:00:00.000,0.0
3947,1,,
5789,1,2007-11-01 00:00:00.000,
4058,1,,
4123,1,2008-08-01 00:00:00.000,0.0
1670,2,2008-04-01 00:00:00.000,0.0
2222,0,,
4954,1,2007-12-01 00:00:00.000,0.0
5139,0,,
2365,2,2007-10-01 00:00:00.000,1.0
1264,2,2008-03-01 00:00:00.000,1.0
6008,1,2007-10-01 00:00:00.000,1.0
4246,1,2008-04-01 00:00:00.000,0.0
5205,0,,
2861,2,2007-10-01 00:00:00.000,0.0
5312,0,,
1478,2,2008-08-01 00:00:00.000,
3157,1,2008-03-01 00:00:00.000,0.0
5576,0,,
400,2,,
1873,0,,
2131,1,,
3308,1,,
1628,2,,
3876,0,,
2639,0,,
3497,0,,
5091,1,,
3910,1,2008-06-01 00:00:00.000,1.0
3085,2,,
1565,1,2008-01-01 00:00:00.000,0.0
443,0,,
1896,2,2007-10-01 00:00:00.000,0.0
3452,0,,
2329,1,2008-07-01 00:00:00.000,0.0
3759,1,2007-09-01 00:00:00.000,0.0
6056,0,,
4799,1,2007-09-01 00:00:00.000,0.0
4419,1,2008-05-01 00:00:00.000,
4073,0,,
4047,0,,
3546,0,,
3216,0,,
780,0,,
2490,2,,
4736,0,,
4950,1,2007-12-01 00:00:00.000,0.0
4810,2,2007-11-01 00:00:00.000,0.0
6013,1,2007-09-01 00:00:00.000,0.0
5082,2,2008-08-01 00:00:00.000,0.0
1555,2,,
4433,2,2008-01-01 00:00:00.000,1.0
2556,0,,
859,2,2008-07-01 00:00:00.000,0.0
4138,2,2007-10-01 00:00:00.000,0.0
2147,0,,
277,2,2008-07-01 00:00:00.000,0.0
5017,0,,
3874,0,,
1994,0,,
4966,1,2008-07-01 00:00:00.000,0.0
1313,0,,
4784,2,2008-08-01 00:00:00.000,0.0
1866,1,2008-02-01 00:00:00.000,1.0
2217,2,2008-07-01 00:00:00.000,1.0
1086,0,,
4982,2,,
1398,0,,
147,1,2003-02-01 00:00:00.000,
5403,0,,
3608,1,2007-11-01 00:00:00.000,0.0
4517,0,,
4412,0,,
1633,1,2004-05-01 00:00:00.000,
5218,2,2008-05-01 00:00:00.000,1.0
2073,1,2008-07-01 00:00:00.000,0.0
5420,1,,
4085,2,2007-10-01 00:00:00.000,1.0
5223,1,,
3433,1,2007-10-01 00:00:00.000,
4484,1,2007-09-01 00:00:00.000,0.0
4353,0,,
3870,2,,
4843,0,,
1692,0,,
4851,1,2008-05-01 00:00:00.000,0.0
6041,0,,
2970,2,,
3799,1,,
3368,0,,
1359,1,,
5731,1,2008-06-01 00:00:00.000,0.0
3927,0,,
4513,2,,
549,0,,
2920,0,,
2498,0,,
5519,1,2008-02-01 00:00:00.000,0.0
4967,0,,
1911,0,,
882,2,2008-04-01 00:00:00.000,0.0
2873,2,2008-04-01 00:00:00.000,0.0
4368,0,,
5785,2,2008-07-01 00:00:00.000,0.0
5985,2,2007-09-01 00:00:00.000,1.0
2089,0,,
5794,0,,
5538,0,,
4244,2,2008-07-01 00:00:00.000,0.0
4864,0,,
753,0,,
146,1,,
4859,0,,
560,0,,
272,2,2006-10-01 00:00:00.000,0.0
5939,1,2008-03-01 00:00:00.000,0.0
3301,0,,
896,0,,
5282,0,,
1414,0,,
5442,2,2008-08-01 00:00:00.000,0.0
2627,1,2008-02-01 00:00:00.000,0.0
435,1,2007-11-01 00:00:00.000,0.0
5011,2,2007-10-01 00:00:00.000,0.0
913,2,,
1413,0,,
2650,0,,
329,2,2007-09-01 00:00:00.000,0.0
4362,1,2008-08-01 00:00:00.000,0.0
4811,0,,
1390,2,2007-12-01 00:00:00.000,
5915,2,2008-06-01 00:00:00.000,0.0
5858,0,,
1097,2,2009-07-01 00:00:00.000,
2633,2,2007-09-01 00:00:00.000,0.0
2856,0,,
2066,1,2007-09-01 00:00:00.000,1.0
1504,2,2007-12-01 00:00:00.000,0.0
1138,1,,
3828,2,2007-10-01 00:00:00.000,0.0
1442,2,2008-06-01 00:00:00.000,
602,2,2007-12-01 00:00:00.000,0.0
5465,1,2008-06-01 00:00:00.000,0.0
2044,0,,
1891,0,,
5631,1,2007-09-01 00:00:00.000,0.0
5527,0,,
2792,0,,
1715,0,,
1840,0,,
4060,1,2008-01-01 00:00:00.000,1.0
438,2,,
5229,2,2007-12-01 00:00:00.000,0.0
3166,2,2007-12-01 00:00:00.000,0.0
292,0,,
2785,1,,
1338,0,,
4193,1,,
5938,1,2008-06-01 00:00:00.000,1.0
1729,2,2008-05-01 00:00:00.000,0.0
2709,2,2008-06-01 00:00:00.000,1.0
4798,0,,
4240,2,,
3180,1,,
4302,1,,
3960,1,2008-02-01 00:00:00.000,1.0
5814,2,2008-01-01 00:00:00.000,1.0
4786,0,,
2937,2,,
5009,2,2007-09-01 00:00:00.000,0.0
2992,2,2007-12-01 00:00:00.000,0.0
5261,0,,
4814,0,,
808,0,,
4297,2,2008-07-01 00:00:00.000,1.0
5968,0,,
118,0,,
5865,0,,
362,1,,
4094,1,2007-09-01 00:00:00.000,1.0
3615,0,,
3535,1,,
3678,2,2008-04-01 00:00:00.000,0.0
1972,1,,
4079,0,,
3982,0,,
5890,1,2007-12-01 00:00:00.000,0.0
1967,0,,
1155,1,2008-01-01 00:00:00.000,1.0
3541,2,2008-05-01 00:00:00.000,0.0
360,0,,
2326,1,,
2065,1,,
3343,0,,
5863,0,,
4110,1,2007-10-01 00:00:00.000,0.0
5948,1,2008-01-01 00:00:00.000,0.0
561,2,2007-12-01 00:00:00.000,0.0
4335,2,,
2710,1,2008-08-01 00:00:00.000,0.0
2738,2,2008-01-01 00:00:00.000,0.0
191,1,2007-11-01 00:00:00.000,0.0
5489,1,2007-10-01 00:00:00.000,0.0
4324,2,2008-05-01 00:00:00.000,0.0
6007,1,2008-07-01 00:00:00.000,1.0
3576,2,,
3674,0,,
2851,1,2008-03-01 00:00:00.000,0.0
2196,0,,
4701,0,,
1495,0,,
3502,1,2008-06-01 00:00:00.000,1.0
954,2,,
2609,2,2007-11-01 00:00:00.000,1.0
3110,0,,
720,1,2007-11-01 00:00:00.000,0.0
2525,2,2008-07-01 00:00:00.000,0.0
4674,0,,
3234,0,,
5936,2,2007-09-01 00:00:00.000,0.0
1804,2,2007-10-01 00:00:00.000,1.0
3151,2,,
5870,1,2008-05-01 00:00:00.000,0.0
2276,2,2008-03-01 00:00:00.000,0.0
3531,2,2008-03-01 00:00:00.000,0.0
5872,2,2008-01-01 00:00:00.000,0.0
3460,1,2007-10-01 00:00:00.000,0.0
5461,2,,
302,1,,
4411,0,,
352,1,2007-11-01 00:00:00.000,1.0
2353,0,,
3348,1,2007-10-01 00:00:00.000,1.0
3381,0,,
2337,1,2008-07-01 00:00:00.000,0.0
3183,2,2008-04-01 00:00:00.000,0.0
4821,2,,
3477,0,,
5526,2,2007-12-01 00:00:00.000,0.0
2007,0,,
1578,0,,
5744,1,2007-10-01 00:00:00.000,0.0
3748,2,,
4676,2,2008-06-01 00:00:00.000,
3761,2,2007-11-01 00:00:00.000,0.0
512,2,2007-10-01 00:00:00.000,0.0
4908,2,,
4405,1,2007-11-01 00:00:00.000,1.0
1775,2,2008-04-01 00:00:00.000,0.0
669,2,2007-10-01 00:00:00.000,0.0
5957,0,,
2677,2,2007-11-01 00:00:00.000,0.0
5060,1,,
5759,0,,
78,1,,
4602,0,,
3556,0,,
2956,2,,
4359,0,,
1242,1,2008-04-01 00:00:00.000,1.0
1144,2,2007-11-01 00:00:00.000,0.0
4241,2,2005-01-01 00:00:00.000,
5967,1,2007-12-01 00:00:00.000,0.0
3188,1,,
1378,2,2008-06-01 00:00:00.000,0.0
2285,1,2008-07-01 00:00:00.000,0.0
1322,1,2008-08-01 00:00:00.000,0.0
5374,0,,
2069,0,,
995,2,,
110,0,,
505,0,,
2346,0,,
5623,0,,
1982,1,2008-05-01 00:00:00.000,0.0
5251,0,,
3032,1,2008-05-01 00:00:00.000,0.0
3944,2,2007-12-01 00:00:00.000,
3231,2,2008-05-01 00:00:00.000,0.0
3093,1,2007-11-01 00:00:00.000,0.0
1989,0,,
1202,0,,
5567,1,,
4175,2,2008-05-01 00:00:00.000,0.0
4796,2,2008-08-01 00:00:00.000,0.0
2254,0,,
3655,0,,
5992,1,2007-09-01 00:00:00.000,0.0
5826,0,,
3112,1,2008-07-01 00:00:00.000,1.0
2445,0,,
3853,1,2008-03-01 00:00:00.000,0.0
5943,2,2007-09-01 00:00:00.000,
1875,0,,
1870,2,2007-11-01 00:00:00.000,0.0
2470,2,2008-04-01 00:00:00.000,0.0
1149,0,,
2491,1,2007-12-01 00:00:00.000,0.0
577,2,2007-10-01 00:00:00.000,0.0
3801,0,,
5688,0,,
1230,0,,
986,0,,
4661,2,2007-10-01 00:00:00.000,0.0
4080,0,,
3755,0,,
6132,2,2007-11-01 00:00:00.000,1.0
2794,0,,
5161,0,,
2043,1,2008-08-01 00:00:00.000,1.0
3046,2,2007-04-01 00:00:00.000,
149,1,2008-03-01 00:00:00.000,0.0
5978,2,2006-12-01 00:00:00.000,1.0
4113,0,,
5075,0,,
5804,0,,
5046,1,2008-02-01 00:00:00.000,0.0
5067,2,2008-01-01 00:00:00.000,1.0
5296,0,,
3339,2,2008-08-01 00:00:00.000,0.0
2661,0,,
5337,1,2008-02-01 00:00:00.000,0.0
5625,0,,
5213,2,2008-05-01 00:00:00.000,0.0
3078,0,,
4588,2,2008-01-01 00:00:00.000,0.0
4021,2,2007-09-01 00:00:00.000,0.0
5006,0,,
4475,0,,
2383,0,,
5510,0,,
5868,0,,
4035,2,,
446,0,,
3205,1,2008-07-01 00:00:00.000,1.0
5703,0,,
20,1,,
2283,1,,
2382,2,2007-11-01 00:00:00.000,0.0
5954,2,,
1728,0,,
2909,0,,
3668,2,,
4314,0,,
769,2,,
3735,0,,
2555,1,2007-10-01 00:00:00.000,1.0
4941,0,,
3561,0,,
1274,1,,
4101,0,,
690,2,2008-04-01 00:00:00.000,0.0
633,2,2008-05-01 00:00:00.000,0.0
386,2,2008-02-01 00:00:00.000,0.0
375,1,2006-10-01 00:00:00.000,0.0
3498,1,2008-01-01 00:00:00.000,1.0
5290,0,,
735,2,2008-07-01 00:00:00.000,0.0
980,0,,
5490,0,,
5083,0,,
22,2,2008-03-01 00:00:00.000,0.0
2106,0,,
548,1,2007-11-01 00:00:00.000,1.0
3658,2,,
5739,0,,
3459,0,,
3259,1,2008-06-01 00:00:00.000,0.0
4964,2,2008-08-01 00:00:00.000,1.0
849,0,,
4792,0,,
5101,1,,
4886,0,,
4769,1,2008-08-01 00:00:00.000,
3820,1,2008-08-01 00:00:00.000,0.0
912,0,,
2212,0,,
1651,0,,
6003,0,,
1027,2,2008-03-01 00:00:00.000,0.0
4553,2,,
3826,2,2007-09-01 00:00:00.000,0.0
4727,1,2008-07-01 00:00:00.000,0.0
4064,0,,
2577,2,2008-08-01 00:00:00.000,1.0
3584,2,2008-08-01 00:00:00.000,0.0
1300,2,2008-07-01 00:00:00.000,1.0
2711,1,2008-03-01 00:00:00.000,1.0
2985,0,,
4812,0,,
2141,1,2008-05-01 00:00:00.000,0.0
4557,1,,
4118,2,2007-11-01 00:00:00.000,0.0
2444,0,,
2180,1,2008-04-01 00:00:00.000,0.0
445,1,2008-07-01 00:00:00.000,0.0
5853,0,,
1899,2,2008-08-01 00:00:00.000,0.0
3471,0,,
5770,0,,
1339,2,2008-03-01 00:00:00.000,0.0
5065,0,,
1820,1,,
3888,1,2008-02-01 00:00:00.000,0.0
1430,2,2008-04-01 00:00:00.000,0.0
1436,0,,
4381,2,2008-04-01 00:00:00.000,1.0
4076,1,,
284,1,2008-01-01 00:00:00.000,1.0
340,1,2008-08-01 00:00:00.000,0.0
1503,1,2008-03-01 00:00:00.000,0.0
3664,1,2008-08-01 00:00:00.000,0.0
4296,0,,
4195,2,2008-02-01 00:00:00.000,1.0
1842,2,2008-08-01 00:00:00.000,0.0
1151,1,2008-07-01 00:00:00.000,0.0
2334,2,2008-02-01 00:00:00.000,0.0
138,0,,
3257,2,2008-07-01 00:00:00.000,0.0
1828,1,2008-07-01 00:00:00.000,0.0
3566,2,2007-12-01 00:00:00.000,0.0
2082,1,2008-04-01 00:00:00.000,
2506,1,2008-02-01 00:00:00.000,0.0
354,1,,
3457,2,2008-03-01 00:00:00.000,0.0
5860,1,2008-04-01 00:00:00.000,1.0
4559,2,2008-08-01 00:00:00.000,1.0
1968,0,,
2700,2,2007-12-01 00:00:00.000,0.0
4149,1,2008-02-01 00:00:00.000,0.0
1375,1,,
3397,2,2007-12-01 00:00:00.000,0.0
4220,0,,
70,0,,
2983,0,,
4604,2,2008-02-01 00:00:00.000,0.0
899,2,2007-10-01 00:00:00.000,1.0
4610,0,,
2905,1,2008-08-01 00:00:00.000,0.0
5923,1,2006-09-01 00:00:00.000,0.0
1150,0,,
1484,0,,
3778,0,,
5084,0,,
6124,2,2008-07-01 00:00:00.000,0.0
5684,0,,
4606,1,2007-12-01 00:00:00.000,0.0
3744,1,2007-12-01 00:00:00.000,0.0
4835,1,,
158,2,2007-11-01 00:00:00.000,0.0
3770,1,2007-12-01 00:00:00.000,0.0
3565,2,2007-10-01 00:00:00.000,0.0
2993,0,,
627,1,2008-06-01 00:00:00.000,0.0
1328,0,,
4187,0,,
1263,2,2008-03-01 00:00:00.000,0.0
618,0,,
134,2,,
5795,1,2008-02-01 00:00:00.000,0.0
1490,0,,
1900,1,2008-02-01 00:00:00.000,0.0
5120,0,,
703,1,,
3849,0,,
2031,0,,
3144,0,,
3199,1,2008-01-01 00:00:00.000,1.0
5118,0,,
3808,2,,
2715,2,2007-10-01 00:00:00.000,1.0
4001,0,,
4838,1,2007-11-01 00:00:00.000,0.0
4226,0,,
2091,2,,
2421,0,,
3349,1,2008-06-01 00:00:00.000,0.0
946,2,2007-07-01 00:00:00.000,0.0
1778,2,2007-12-01 00:00:00.000,0.0
4759,0,,
1714,2,2008-08-01 00:00:00.000,0.0
3767,2,,
4880,2,,
5399,0,,
38,0,,
464,1,2007-09-01 00:00:00.000,1.0
2686,1,2007-10-01 00:00:00.000,0.0
4028,1,2007-12-01 00:00:00.000,0.0
566,0,,
2877,2,2007-12-01 00:00:00.000,1.0
4486,1,2007-09-01 00:00:00.000,0.0
5963,0,,
5204,2,2008-02-01 00:00:00.000,0.0
4011,1,2008-05-01 00:00:00.000,0.0
1890,0,,
1443,2,2007-05-01 00:00:00.000,0.0
3508,1,2006-06-01 00:00:00.000,1.0
3008,0,,
1282,0,,
5607,2,2008-05-01 00:00:00.000,0.0
5022,1,,
480,0,,
6130,0,,
5674,0,,
4616,2,2008-03-01 00:00:00.000,0.0
3476,0,,
55,0,,
4164,2,2008-03-01 00:00:00.000,0.0
2145,0,,
5233,0,,
4022,0,,
1231,0,,
1981,1,2008-06-01 00:00:00.000,0.0
449,1,2008-06-01 00:00:00.000,0.0
736,2,2008-01-01 00:00:00.000,0.0
41,0,,
1065,2,,
4163,1,2007-10-01 00:00:00.000,0.0
5763,2,,
4952,2,2007-08-01 00:00:00.000,
3959,0,,
3345,2,2008-08-01 00:00:00.000,1.0
4491,0,,
3284,0,,
2224,2,2008-03-01 00:00:00.000,0.0
3907,2,,
2415,1,2008-08-01 00:00:00.000,0.0
1570,2,2008-07-01 00:00:00.000,0.0
5447,2,,
3483,2,2007-12-01 00:00:00.000,0.0
1368,0,,
4313,0,,
829,0,,
4913,0,,
631,0,,
1739,0,,
4408,0,,
2900,2,2008-06-01 00:00:00.000,1.0
4820,1,2008-08-01 00:00:00.000,0.0
1768,0,,
1629,2,2008-01-01 00:00:00.000,0.0
3625,2,2007-11-01 00:00:00.000,0.0
940,0,,
2797,0,,
5116,0,,
460,0,,
3749,2,2007-10-01 00:00:00.000,0.0
4039,2,2007-10-01 00:00:00.000,
4003,1,2008-08-01 00:00:00.000,1.0
236,0,,
5960,0,,
2409,1,2007-09-01 00:00:00.000,0.0
228,0,,
1354,0,,
71,2,2007-12-01 00:00:00.000,1.0
1356,0,,
1688,2,2008-01-01 00:00:00.000,
609,0,,
4976,2,2007-10-01 00:00:00.000,0.0
3914,0,,
5589,2,,
3399,2,,
4312,0,,
1915,0,,
1813,1,2008-04-01 00:00:00.000,0.0
3775,2,2008-08-01 00:00:00.000,0.0
4202,0,,
287,2,,
5056,2,2008-04-01 00:00:00.000,0.0
218,2,,
2446,0,,
1835,0,,
1190,0,,
2732,0,,
1042,0,,
294,1,2008-04-01 00:00:00.000,
46,1,1966-07-01 00:00:00.000,
5,1,2008-06-01 00:00:00.000,0.0
4056,1,2008-05-01 00:00:00.000,1.0
3060,2,2007-12-01 00:00:00.000,1.0
1095,2,2008-03-01 00:00:00.000,0.0
810,0,,
717,2,2008-04-01 00:00:00.000,0.0
465,1,,
1211,0,,
5360,0,,
663,2,2011-04-01 00:00:00.000,
4758,0,,
5354,0,,
4521,0,,
3362,2,,
2284,1,,
2997,1,2008-05-01 00:00:00.000,0.0
5141,2,2008-03-01 00:00:00.000,1.0
4180,2,2007-09-01 00:00:00.000,1.0
2533,0,,
1480,2,2007-11-01 00:00:00.000,0.0
3528,1,2007-12-01 00:00:00.000,1.0
1026,2,2007-10-01 00:00:00.000,0.0
4259,1,,
3243,1,2008-03-01 00:00:00.000,0.0
4624,2,2008-03-01 00:00:00.000,0.0
4906,2,,
3429,2,2007-11-01 00:00:00.000,1.0
125,1,2008-01-01 00:00:00.000,0.0
4016,0,,
1949,1,2008-08-01 00:00:00.000,0.0
1590,0,,
2811,1,2008-03-01 00:00:00.000,1.0
45,0,,
2457,1,2008-04-01 00:00:00.000,0.0
5975,1,2007-11-01 00:00:00.000,0.0
2005,0,,
3384,2,2007-12-01 00:00:00.000,1.0
798,0,,
1887,2,2008-08-01 00:00:00.000,0.0
1673,1,2008-03-01 00:00:00.000,1.0
3865,2,2006-11-01 00:00:00.000,
3485,0,2008-09-01 00:00:00.000,
54,2,2008-08-01 00:00:00.000,0.0
4861,2,2008-05-01 00:00:00.000,1.0
895,1,,
6129,2,2008-03-01 00:00:00.000,0.0
195,1,2007-11-01 00:00:00.000,1.0
4801,1,2008-05-01 00:00:00.000,0.0
1604,1,,
5260,1,,
97,2,2007-10-01 00:00:00.000,1.0
1130,0,,
2659,2,,
3322,1,2008-02-01 00:00:00.000,
3280,0,,
4283,0,,
2526,1,,
3330,1,,
1245,1,2008-03-01 00:00:00.000,0.0
2622,0,,
2824,0,,
4871,0,,
5951,2,,
1387,2,,
1069,0,,
5639,2,2008-02-01 00:00:00.000,1.0
586,1,,
6001,0,,
4167,0,,
1438,1,2008-06-01 00:00:00.000,0.0
5031,0,,
4544,2,2008-02-01 00:00:00.000,0.0
2747,0,,
4292,1,2007-12-01 00:00:00.000,
4682,1,,
366,0,,
1625,2,2008-05-01 00:00:00.000,1.0
4158,0,,
2160,0,,
4649,0,,
5097,0,,
3102,0,,
5048,0,,
3948,1,2004-06-01 00:00:00.000,
612,0,,
847,1,2008-01-01 00:00:00.000,0.0
4104,0,,
3150,2,,
1033,1,,
4169,2,,
4815,2,,
1466,2,2007-01-01 00:00:00.000,
619,0,,
4210,2,2007-12-01 00:00:00.000,1.0
2488,1,,
555,1,,
2819,0,,
253,0,,
694,2,,
2982,0,,
291,1,,
1186,1,2007-10-01 00:00:00.000,0.0
3962,0,,
791,1,2007-12-01 00:00:00.000,
3360,0,,
25,2,,
3305,0,,
3602,1,2008-05-01 00:00:00.000,0.0
1352,0,,
3965,0,,
5259,1,2008-05-01 00:00:00.000,0.0
3420,0,,
3079,2,2007-09-01 00:00:00.000,1.0
4767,0,,
668,0,,
4720,0,,
5146,0,,
2625,2,,
5525,2,2008-03-01 00:00:00.000,0.0
2162,2,,
1015,0,,
4931,0,,
3789,2,,
1579,1,2008-08-01 00:00:00.000,0.0
746,1,,
2855,0,,
2511,1,2003-08-01 00:00:00.000,
3291,0,,
3800,2,2008-08-01 00:00:00.000,0.0
2968,1,,
2454,2,2008-04-01 00:00:00.000,0.0
21,0,,
5987,2,2008-02-01 00:00:00.000,1.0
2439,1,2008-05-01 00:00:00.000,1.0
5600,2,2007-09-01 00:00:00.000,1.0
4252,0,,
1529,2,2008-08-01 00:00:00.000,
575,2,2008-04-01 00:00:00.000,1.0
3208,2,2008-04-01 00:00:00.000,0.0
1404,0,,
409,0,,
625,0,,
838,2,2008-03-01 00:00:00.000,0.0
3818,0,,
5656,2,2008-05-01 00:00:00.000,0.0
3854,0,,
3394,1,2008-04-01 00:00:00.000,0.0
3441,1,2007-10-01 00:00:00.000,0.0
2429,2,2007-10-01 00:00:00.000,0.0
240,1,2008-05-01 00:00:00.000,1.0
4009,0,,
370,1,2008-04-01 00:00:00.000,0.0
5889,0,,
626,1,2008-03-01 00:00:00.000,1.0
2610,0,,
5857,1,,
6043,1,2007-10-01 00:00:00.000,0.0
3524,2,2007-11-01 00:00:00.000,0.0
18,0,,
2697,2,2008-04-01 00:00:00.000,0.0
3043,0,,
4470,2,2008-08-01 00:00:00.000,0.0
2947,2,2007-12-01 00:00:00.000,1.0
276,2,2008-07-01 00:00:00.000,
5481,1,2007-10-01 00:00:00.000,0.0
2787,2,,
3076,2,2008-06-01 00:00:00.000,0.0
4156,2,2008-01-01 00:00:00.000,0.0
1281,0,,
1515,1,,
881,2,2008-03-01 00:00:00.000,0.0
3900,1,2009-08-01 00:00:00.000,
5400,2,,
1995,0,,
3299,1,2008-08-01 00:00:00.000,0.0
433,1,2007-10-01 00:00:00.000,0.0
2273,0,,
3123,2,2008-05-01 00:00:00.000,0.0
1595,1,2007-09-01 00:00:00.000,0.0
997,2,2008-07-01 00:00:00.000,0.0
1561,1,2008-07-01 00:00:00.000,
2515,1,2007-09-01 00:00:00.000,1.0
5926,1,2007-12-01 00:00:00.000,1.0
2423,0,,
2796,2,2007-09-01 00:00:00.000,1.0
892,0,,
2473,2,2007-09-01 00:00:00.000,1.0
852,0,,
4280,0,,
809,0,,
214,2,,
5972,0,,
5499,0,,
389,0,,
2462,0,,
1716,2,2007-10-01 00:00:00.000,0.0
3451,2,2007-10-01 00:00:00.000,1.0
4239,1,2008-03-01 00:00:00.000,0.0
4914,2,2007-11-01 00:00:00.000,1.0
5145,2,2007-06-01 00:00:00.000,
3588,1,,
635,0,,
2425,1,,
208,2,2008-03-01 00:00:00.000,0.0
5125,2,2008-03-01 00:00:00.000,0.0
4369,2,2007-11-01 00:00:00.000,0.0
215,0,,
406,0,,
982,1,,
700,2,,
3066,0,,
377,1,2008-07-01 00:00:00.000,1.0
2150,0,,
5982,1,2008-05-01 00:00:00.000,0.0
2897,0,,
3094,1,2008-08-01 00:00:00.000,0.0
2566,1,,
3852,1,2008-05-01 00:00:00.000,1.0
3164,0,,
2601,0,,
4177,2,,
4787,0,,
4882,2,2008-03-01 00:00:00.000,0.0
4373,0,,
658,0,,
2045,1,,
2637,2,2007-12-01 00:00:00.000,0.0
4114,1,2007-09-01 00:00:00.000,
2154,0,,
3409,0,,
1888,2,2008-04-01 00:00:00.000,0.0
